dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel,0,2,42,116,SepAware CTGAN,6638,1000,0.5,0.17,RandomForest,0.5256458682876695,0.17557251908396945,0.25,0.13529411764705881,0.5260807937632884,0.24387938599309716,0.6489440113394755,0.15482596393106454,-0.9999548396817842,0.5899494021787389
Vigitel,0,2,42,116,SepAware CTGAN,6638,1000,0.5,0.17,CatBoost,0.49092719127562334,0.08163265306122448,0.3076923076923077,0.047058823529411764,0.51268603827073,0.2527295520434483,0.6367221828490433,0.142389714141496,-0.7812790012415134,0.598753917022076
Vigitel,0,2,42,116,Standard TVAE,6638,1000,0.5,0.17,LogisticRegression,0.5371656021475516,0.23076923076923078,0.23214285714285715,0.22941176470588234,0.5369950389794472,0.21155513064944514,0.5589156626506024,0.18991046193460343,-1.4034542630384326,0.12005843283238536
Vigitel,0,2,42,116,Standard TVAE,6638,1000,0.5,0.17,RandomForest,0.4579844497607655,0.011363636363636364,0.16666666666666666,0.0058823529411764705,0.49992912827781716,0.25340124870698966,0.6678880226789512,0.13654136296601416,-0.41867881318494615,0.7227922408028251
Vigitel,0,2,42,116,Standard TVAE,6638,1000,0.5,0.17,CatBoost,0.47881766063584247,0.05405405405405406,0.3333333333333333,0.029411764705882353,0.508681785967399,0.2840856235861569,0.6703827072997873,0.135478950409846,-0.48486822529397083,0.6770910242623426
Vigitel,0,2,42,116,SepAware TVAE,6638,1000,0.5,0.17,LogisticRegression,0.5124382421773425,0.18674698795180722,0.19135802469135801,0.18235294117647058,0.5122608079376328,0.19563606711745807,0.5341176470588236,0.19183697636552455,-1.4676029648107867,0.07529709659900632
Vigitel,0,2,42,116,SepAware TVAE,6638,1000,0.5,0.17,RandomForest,0.45115257958287597,0.0,0.0,0.0,0.4951807228915663,0.24976981309066806,0.6633664068036853,0.13694939575385506,-0.43182134462049054,0.7063392328193571
Vigitel,0,2,42,116,SepAware TVAE,6638,1000,0.5,0.17,CatBoost,0.46131009385175253,0.021739130434782608,0.14285714285714285,0.011764705882352941,0.49865343727852585,0.2615619687681484,0.6686605244507442,0.13765084762604365,-0.547306329489291,0.6337039754848326
Vigitel,0,3,42,153,Real only,4000,1000,0.17025,0.17,LogisticRegression,0.4526546250684182,0.0,0.0,0.0,0.49819277108433735,0.2729850249157996,0.6688766832034018,0.13456477700686803,-0.08417538181406757,0.948188038094724
Vigitel,0,3,42,153,Real only,4000,1000,0.17025,0.17,RandomForest,0.4642145135566188,0.022727272727272728,0.3333333333333333,0.011764705882352941,0.5034727143869596,0.30679598120455776,0.6804004252303331,0.13264295980143515,-0.349117578114574,0.7841311544179016
Vigitel,0,3,42,153,Real only,4000,1000,0.17025,0.17,CatBoost,0.46348622947988993,0.02247191011235955,0.25,0.011764705882352941,0.5022678951098511,0.30223117178642245,0.6942558469170801,0.131993822611274,-0.23257518660945467,0.8606005825819499
